ArtikelNr,T24ID,Price,Cheapest,Error
066021170,303385,76.27,71,0
066021280,329257,95.66,92.89,0
066021290,329795,101.38,99.04,0
066021310,322123,-0.98,64.33,1
066021320,321829,61.8,60.17,0
066021330,324407,50.77,48.65,0
066021340,322415,64.58,62.71,0
066021350,318861,75.98,75.24,0
066021360,321831,55.28,53.35,0
066021380,321833,59.58,59.03,0
066021390,321835,78.68,76.72,0
066021400,321834,78.19,75.7,0
066021410,321832,63.68,62.32,0
066021420,321825,56.77,51.7,0
066021430,322481,67.78,65.5,0
066021440,321826,51.24,50.45,0
066021460,323769,49.72,45.91,0
066021480,322480,51.07,48.44,0
066021500,332665,50.98,44.09,0
066021510,321767,50.93,50.29,0
066021520,323976,77.54,77.23,0
066021530,321768,53.21,50,0
066021540,326645,59.48,55.62,0
066021550,327267,73.93,69.05,0
066021580,326892,78.06,76.89,0
066021610,330438,75.25,73.97,0
066021630,329187,67.94,66.34,0
066021640,322136,100.94,95,0
066021650,322133,133.07,131.25,0
066021710,322129,70.65,58.09,0
066021790,318860,100.12,91.12,0
066021850,318858,-0.98,84.28,1
066021870,300472,49.04,46.66,0
066021880,303651,41.27,40.38,0
066021890,322153,55.52,55.38,0
066021900,322152,50.28,49.6,0
066021910,322404,54.55,54.46,0
066021920,313162,100.37,98.98,0
066021930,307274,116.49,114.85,0
066021960,300495,55.93,54.01,0
066021970,322171,56.97,55.48,0
066021980,322168,50.32,48.9,0
066021990,313163,42.88,41.87,0
066022000,347304,66.5,63.56,0
066022010,330443,63.02,61.14,0
066022050,349158,92.18,90.84,0
066022060,317447,90.99,81.5,0
066022070,324796,76.85,74.45,0
066022130,313149,73.16,71.71,0
066022150,333691,94.13,94,0
066022160,323967,85.13,84.25,0
066022230,352327,59.63,57.03,0
066022260,321836,74.48,65,0
066022350,322138,88.11,75.52,0
066023170,326386,72.05,72.07,0
066023240,322642,75.67,75.67,0
066023250,321774,86.22,84.56,0
066023260,321764,90.21,80.47,0
066023270,324897,95.19,93.2,0
066023280,324413,84.9,83.88,0
066023290,321765,109.69,107,0
066023300,324899,136.12,128,0
066023310,324898,120.2,118.14,0
066023340,324900,138.98,133.9,0
066023370,324160,128.97,128.95,0
066023410,324896,142.95,133.87,0
066023430,321770,167.03,148.96,0
066023450,344911,195.22,159.76,0
066023460,345894,177.1,170.3,0
066023490,366314,226.65,220.92,0
066023500,344582,188.81,185.41,0
066023570,356360,37.37,35.03,0
066023580,327276,31.56,30.63,0
066023590,331389,35.98,33.7,0
066023600,327289,61.15,60.57,0
066023610,337149,79.6,79.62,0
066023620,346775,76.87,75.04,0
066023630,344545,120.59,120.14,0
066023680,352685,26.61,26.63,0
066023690,352971,31.61,31.63,0
066023700,352687,28.18,28.2,0
066023710,352688,29.77,29.79,0
066023720,352972,36.6,36.62,0
066023730,352689,31.78,31.8,0
066023740,352981,35.38,35.4,0
066023750,352720,62.98,63,0
066023760,352691,52.11,52.13,0
066023770,352692,71.84,68.5,0
066023790,352984,39.14,39.16,0
066023800,352987,31.26,31.28,0
066023820,352988,44.93,44.95,0
066023830,352989,38.36,38.38,0
066023840,352695,31.78,31.8,0
066023850,352696,36.47,36.49,0
066023860,307809,-0.98,31.3,1
066023870,352697,47.07,47.09,0
066023880,352991,45.32,45.34,0
066023890,352698,51.85,51.87,0
066023900,352699,56.32,56.34,0
066023910,352721,69.99,70.01,0
066023920,352722,47.91,47.93,0
066023930,352723,74.72,74.74,0
066023940,352724,68.68,68.7,0
066023950,352700,-0.98,70.49,1
066023960,352701,76.65,76.67,0
066023970,352703,65.26,65.28,0
066023980,352704,71.92,71.94,0
066023990,352992,55.19,55.21,0
066024000,352725,51.94,51.96,0
066024010,352705,54.93,54.95,0
066024020,352706,49.4,49.42,0
066024040,352993,53.26,53.28,0
066024050,352711,74.11,74.13,0
066024060,352713,76.65,76.67,0
066024070,391313,86.12,86.14,0
066024080,350575,98.13,98.15,0
066024100,350576,84.04,81.52,0
066024120,363809,33.12,32.25,0
066024140,364770,53.2,47.96,0
066024180,360984,49.48,49.22,0
066024190,360985,55.85,55.87,0
066024220,360986,83.05,83.07,0
066024250,360989,68.33,67.06,0
066024290,360990,71.59,66.28,0
066024320,360991,69.48,68.4,0
066024340,360992,83.62,73,0
066024350,368034,87.18,87.2,0
066024370,361020,70.44,68.99,0
066024480,367364,114.98,114.99,0
066024510,360616,32.08,31.44,0
066024520,360617,29.94,28.77,0
066024530,360618,30.96,29.98,0
066024540,360622,32.49,31.56,0
066024550,360623,33.95,32.55,0
066024560,360624,34.16,33.67,0
066024570,360574,32.57,31.97,0
066024580,360578,31.92,29.57,0
066024590,360619,35.46,33.67,0
066024600,368072,39.48,37.27,0
066024610,360625,36.73,35.81,0
066024630,360626,35.98,34.5,0
066024650,360628,35.99,35.27,0
066024660,360573,53.65,52.37,0
066024670,360629,53.5,51.96,0
066024680,366444,73.16,72.5,0
066024690,360631,30.4,30.24,0
066024700,360632,32.98,32.42,0
066024720,360634,41.3,41.28,0
066024740,368283,56.18,54.33,0
066024760,360642,41.85,41.87,0
066024780,360637,51.47,50.11,0
066024790,360638,50.07,49.61,0
066024800,360639,51.57,50.7,0
066024810,360643,43.95,42.85,0
066024820,360644,51.47,49.68,0
066024830,360657,34.97,34.38,0
066024840,368284,70.81,70.18,0
066024870,356265,53.29,52.49,0
066024880,354443,65.36,65,0
066024890,354446,75.29,73.54,0
066024910,340746,73.93,72.07,0
066024920,353779,75.31,73.97,0
066024930,340745,66.76,66.78,0
066024940,340764,75.7,71.98,0
066024950,350049,53.66,51.2,0
066024960,340735,52.52,50.85,0
066024980,340738,69.67,60,0
066025010,340756,84.45,73.97,0
066025020,340750,87.78,83.94,0
066025080,340754,71.91,61.91,0
066025110,308183,84.32,83.09,0
066025130,346612,117.77,115.6,0
066025170,318853,108.23,106.43,0
066025180,313690,84.96,84.96,0
066025190,260880,72.66,72.68,0
066025430,327740,77.58,75.2,0
066025490,340509,101.12,99.56,0
066025500,344585,-0.98,112.3,1
066025510,307299,57.94,57.96,0
066025520,362280,64.44,62.39,0
066026020,340019,57.77,55.85,0
066026110,388560,146.03,139.84,0
066026130,383366,105.92,91,0
066026140,318857,67.36,64.92,0
066026150,358125,42.31,40.67,0
066026160,378133,44.98,43.62,0
066026170,391339,72.24,72.26,0
066026190,386280,80.93,80.95,0
066026200,378256,89.38,87.09,0
066026210,378264,64.61,63.69,0
066026220,381301,67.67,66.74,0
066026230,371356,74.38,73.49,0
066026240,379033,60.49,59.23,0
066026250,371183,58.93,57.67,0
066026260,371350,69.19,67.88,0
066026270,371353,74.68,73.87,0
066026280,371334,59.73,58.94,0
066026290,371336,55.39,53.01,0
066026300,371338,53.39,52.11,0
066026310,371352,57.93,56.17,0
066026320,381294,78.97,77.7,0
066026330,381300,82.22,78.96,0
066026340,385926,85.25,84.01,0
066026350,384792,88.23,86.88,0
066026360,378266,92.22,90.96,0
066026380,388803,106.4,103.96,0
066026390,385072,115.86,115.88,0
066026400,378268,71.51,70.24,0
066026410,371362,73.41,72,0
066026420,382467,67.86,66.9,0
066026430,379634,60.66,59.88,0
066026440,385928,76.79,74.01,0
066026450,378272,80.67,77.9,0
066026460,385922,98,93.62,0
066026470,381394,109.59,105,0
066026480,381302,113.63,109.3,0
066026490,378788,114.47,109.65,0
066026500,381397,77.08,76.5,0
066026510,384047,83.39,80.91,0
066026520,385930,85.33,84.75,0
066026530,386336,93.21,91.96,0
066026540,385920,85.42,83.98,0
066026550,379031,91.88,88.95,0
066026560,379035,100.79,97.99,0
066026570,381291,104.62,100.1,0
066026580,384030,108.99,105.81,0
066026600,378273,108.44,105.94,0
066026610,385932,116.4,110.66,0
066026620,378276,124.99,122.86,0
066026630,385929,112.22,109.86,0
066026750,385073,148.04,142.72,0
066026790,383804,41.41,41.43,0
066026850,387646,74.65,74.61,0
066026920,386272,54.52,54.5,0
066026940,388802,55.13,55.15,0
066026950,386271,53.78,53.8,0
066026960,389604,74.57,72.98,0
066026970,389456,85.91,85.34,0
066026990,393204,141.48,140.94,0
066027000,393205,133.58,133.6,0
066027040,389543,60.16,60.18,0
066027050,392893,62.92,62.94,0
066027060,385075,61.97,61.99,0
066027160,379849,74.05,74.02,0
066027170,373397,83.4,81.5,0
066027180,374134,83.85,83.81,0
066090929,326392,-0.98,0,1
066090974,335344,-0.98,0,1
066090990,336961,-0.98,0,1
066091014,304943,-0.98,65,1
066091110,357053,-0.98,0,1
066091124,372096,-0.98,0,1
066091125,372097,-0.98,0,1
066091127,369801,-0.98,0,1
066091129,331527,-0.98,0,1
066091130,373350,-0.98,0,1
066091135,373352,-0.98,0,1
066091139,376241,-0.98,53.5,1
066091148,379603,-0.98,0,1
066091152,378379,84.92,84.94,0
066091154,380242,-0.98,0,1
066091156,380244,-0.98,0,1
066091160,380260,-0.98,0,1
066091161,380264,-0.98,0,1
066091163,380267,-0.98,0,1
066091164,374275,-0.98,0,1
066091170,380272,-0.98,0,1
066091171,379610,96.02,96,0
066091174,380276,-0.98,0,1
066091176,379612,42.8,42.82,0
066091178,379618,31.48,31.5,0
066091179,391846,-0.98,0,1
066091180,391842,-0.98,0,1
068002200,231772,22.43,22.41,0
068002500,142225,68.89,68.91,0
068003420,48577,476.98,477,0
068003650,48579,512.48,512.5,0
068003660,48582,654.98,615,0
068003750,308046,464.48,464.5,0
068004250,48646,1384.93,1384.95,0
068011290,165154,46.53,46.55,0
068011410,48605,1122.02,1122,0
068011430,48599,641.48,641.5,0
068011530,48657,2448.98,2449,0
068012080,63102,3169.7,2759.5,0
068012130,48675,420.61,420.59,0
068012190,63225,44.74,41.86,0
068012220,48682,498.87,498.85,0
068012350,63092,595.57,563.89,0
068014570,263140,95.38,95.4,0
068016890,275262,-0.98,0,1
068016910,321068,-0.98,0,1
068016930,330465,-0.98,0,1
068017040,160193,-0.98,0,1
068017070,217867,-0.98,0,1
068017090,180168,115.55,115.57,0
068017100,162016,134.96,134.98,0
068017110,158538,-0.98,0,1
068017130,175214,42.07,42.09,0
068017140,175213,63.67,63.69,0
068017150,235474,71.27,71.29,0
068017170,175216,-0.98,0,1
068017200,160923,-0.98,0,1
068017210,180166,-0.98,0,1
068017230,269946,-0.98,0,1
068017320,171469,-0.98,0,1
068017330,171468,-0.98,0,1
068017340,199526,-0.98,0,1
068018050,257246,431.98,432,0
068018090,251082,464.98,443.32,0
068090209,225385,985.02,985,0
068090213,191882,-0.98,3567,1
068090215,212050,781.98,726.18,0
068090309,232612,-0.98,0,1
068090310,212056,1848.87,1848.85,0
070002780,16181,39.93,37.99,0
070002790,16182,48.38,46.37,0
070003490,58837,134.81,134.83,0
070003500,58923,131.49,131.51,0
070003520,58926,169.64,169.66,0
070003530,58838,137.66,137.68,0
070003540,58839,-0.98,215.8,1
070003560,216964,172.47,172.49,0
070003740,58951,264.98,265,0
070003810,125111,245.68,234.97,0
070003970,58937,-0.98,406.1,1
070003990,58968,283.71,283.69,0
070004040,58930,191.37,191.39,0
070004050,58932,187.29,187.31,0
070004060,58935,225.08,225.1,0
070004240,58934,195.1,195.12,0
070004580,58933,184.76,184.78,0
070004590,58936,229.62,229.64,0
070004750,31422,71.93,63.5,0
070005230,58965,255.07,255.09,0
070005250,58833,154.98,155,0
070005260,58834,185.98,186,0
070005270,58922,137.66,137.68,0
070005280,58928,182.38,182.4,0
070005290,58929,174.52,174.5,0
070005390,58836,124.31,124.29,0
070005400,58966,303.88,303.9,0
070005480,37387,87.62,81.45,0
070005500,58924,150.88,150.9,0
070005510,58925,153.58,153.6,0
070005590,42413,51.95,48,0
070005600,42415,85.76,81.99,0
070006620,170162,282.08,282.1,0
070006630,58969,290.38,274.85,0
070006660,58971,314.68,314.7,0
070006680,58959,313.43,313.45,0
070006690,58961,468.03,468.05,0
070006890,49132,48.23,42.58,0
070007310,55611,51.58,49.99,0
070007320,55612,48.88,47.09,0
070007470,55621,56.1,53,0
070007480,55622,79.56,77.6,0
070007500,57692,46.63,45.78,0
070007630,57659,41.03,37.9,0
070007700,57666,47.64,40.65,0
070007800,57676,48.28,47.32,0
070007820,57678,42.48,39.45,0
070007890,57689,52.52,49.65,0
070007920,57693,70.53,62.8,0
070007930,57694,62.48,59.25,0
070007940,57695,55.72,55,0
070007980,57699,61.88,59.3,0
070007990,57700,77.72,69.97,0
070008000,57701,61.03,54.56,0
070008010,57702,72.78,64.1,0
070008030,57704,57.68,56.05,0
070008420,66862,67.76,65.74,0
070008440,66865,76.74,75.48,0
070008520,66874,71.46,68.18,0
070008650,400371,52.98,47,0
070008700,67275,65.58,61.24,0
070008730,67279,82.81,77.68,0
070008740,67281,67.92,64.61,0
070008860,252588,86.47,81,0
070008880,250557,48.6,46.52,0
070008890,253446,57.78,55.96,0
070008930,254423,55.83,49,0
070009040,253231,91.55,72.97,0
070009120,254427,87.64,75.5,0
070009190,250397,42.25,37.49,0
070009230,250401,88.57,77.9,0
070009310,250857,53.48,46.95,0
070009400,250553,39.48,37.96,0
070009410,250247,36.13,33.95,0
070009420,250555,38.98,36.42,0
070009430,251532,36.67,34.5,0
070009440,251138,43.19,41.19,0
070009450,250248,39.41,30.5,0
070009460,253447,30.08,26.5,0
070009470,255951,36.97,33.86,0
070009480,254505,40.95,37.71,0
070009490,252590,34.64,32.64,0
070009500,254011,47.04,45.43,0
070009510,254240,43.13,40.78,0
070009520,251533,29.34,26.24,0
070009530,262088,52.66,51.56,0
070009540,263018,58.7,56.98,0
070009550,265868,60.58,58.8,0
070009560,262547,53.07,51.61,0
070009580,263451,46.53,45.61,0
070009600,263270,42.92,40.78,0
070009640,260176,43,38.45,0
070009650,262482,44.38,41.51,0
070009680,260674,39.88,38.55,0
070009690,260180,46.94,45.1,0
070009710,260596,68.6,65.5,0
070009720,262477,40.33,39.09,0
070009730,266165,48.43,47.73,0
070009740,265098,53.98,52.3,0
070009770,266027,-0.98,76.9,1
070009780,260704,72.53,69.99,0
070009790,261263,73.2,71.38,0
070009810,265019,77.27,74.9,0
070009820,269515,104.9,94.22,0
070009830,270300,99.41,96.85,0
070009850,266395,96.98,92.13,0
070009860,260675,59.63,58.77,0
070009870,263165,49.33,44.92,0
070009890,266428,55.21,52.84,0
070009910,266860,57.61,53.19,0
070009920,266429,64.24,61.1,0
070009930,262449,64.92,61.87,0
070009940,265018,81.48,79.8,0
070009950,261861,57.56,54.8,0
070009960,265818,56.38,53.57,0
070009970,263019,86.93,85.46,0
070009980,266176,60.73,54.73,0
070009990,266400,75.39,74.75,0
070010000,265061,62.81,60.93,0
070010010,265819,99.94,96.62,0
070010030,266629,61.98,59.94,0
070010040,265869,96.46,84.83,0
070010050,266850,58.2,57.28,0
070010060,263141,77.42,74.25,0
070010070,266631,85.34,84.11,0
070010090,266399,81.47,81.44,0
070010140,269445,88.19,84.69,0
070010150,266322,106.88,99.92,0
070010160,274778,114.48,106.29,0
070010170,267572,71.51,70.05,0
070010180,267927,115.73,102.5,0
070010190,266396,104.53,101.06,0
070010210,269513,128.53,123.94,0
070010220,270865,84.33,82.84,0
070010230,268390,112.92,109.98,0
070010240,269511,105.68,103.15,0
070010250,267284,111.38,110.1,0
070010280,266391,134.27,129.47,0
070010290,266781,104.27,102.5,0
070010300,265020,83.82,82.82,0
070010320,261996,34.73,33.4,0
070010330,266934,68.1,61.68,0
070010340,265375,52.39,49.51,0
070010350,270018,e,e,1
070010370,265253,67.28,65.52,0
070010380,266177,68.27,62.68,0
070010390,267446,80.3,74.04,0
070010400,267445,77.87,72.35,0
070010420,266393,70.71,63.96,0
070010430,270866,69.87,67.88,0
070010440,269821,79.84,73.3,0
070010450,271399,79.58,73.83,0
070010460,268691,67.11,67.11,0
070010480,266028,69.12,62.77,0
070010500,266533,81.05,79.53,0
070010510,265715,75.86,75.04,0
070010530,268765,75.43,73.96,0
070010540,265716,77.08,75.85,0
070010550,271739,74.71,72.4,0
070010560,266397,81.32,81.3,0
070010580,266432,69.85,67.73,0
070010600,279695,37.97,33.68,0
070010630,281365,52.7,49,0
070010670,279994,29.17,27.1,0
070010680,281869,31.73,25.98,0
070010690,281870,32.54,28,0
070010700,279416,33.81,30.93,0
070010710,280437,41.97,36.68,0
070010740,285887,38.53,31.5,0
070010760,280435,36.04,33.18,0
070010800,277415,38.42,34,0
070010810,279801,35.58,32.95,0
070010880,280197,31.98,30,0
070010900,280506,41.18,39.84,0
070010940,296268,36.98,32.39,0
070010950,293762,27.18,25.8,0
070010970,296213,36.93,35.67,0
070010990,295826,49.85,45.95,0
070011000,320718,65.98,65.14,0
070011030,295363,34.17,33.43,0
070011040,302514,75.63,67.96,0
070011060,296166,27.98,26.6,0
070011070,296523,33.48,32.79,0
070011080,303591,24.73,23.35,0
070011090,295748,29.1,28.07,0
070011100,301987,26.48,24.98,0
070011110,304272,31.27,30.28,0
070011120,302728,30.84,27,0
070011130,306176,34.81,33.99,0
070011140,296214,29.64,26.18,0
070011150,305898,37.59,36.63,0
070011160,305677,25.48,23.06,0
070011170,300657,39.28,33.59,0
070011180,303586,29.35,27.83,0
070011190,301140,38.92,36.63,0
070011200,302515,29.79,26.97,0
070011210,302055,40.98,38.64,0
070011220,302056,39.32,37.28,0
070011230,305681,53.38,51.99,0
070011240,301141,40.63,39.51,0
070011250,293654,60.89,59.9,0
070011260,303098,48.85,47.12,0
070011270,302726,38.75,37.11,0
070011280,295365,-0.98,39.5,1
070011300,299090,62.72,58.4,0
070011320,301138,42.36,37.88,0
070011330,296167,36.17,34.96,0
070011340,299086,41.33,39.74,0
070011360,313111,63.38,52,0
070011400,298052,71.57,69.81,0
070011410,306591,60.93,60.67,0
070011420,301149,76.19,70.44,0
070011430,305713,73.28,72.6,0
070011450,306060,90.03,85.95,0
070011460,301142,76.63,72.54,0
070011480,299087,79.48,74.56,0
070011500,299119,73.97,67.68,0
070011510,311130,101.16,99.84,0
070011520,302177,26.44,25.18,0
070011530,304354,39.23,34.25,0
070011550,305100,33.28,32.89,0
070011560,307302,46.93,40.04,0
070011570,303653,34.23,32.13,0
070011590,305678,29.91,26.52,0
070011600,304352,37.47,36.13,0
070011620,305471,36.08,34.55,0
070011630,310097,35.73,30.1,0
070011640,307576,44.64,44.66,0
070011650,305523,37.69,34.83,0
070011670,307765,44.49,42.32,0
070011680,309822,40.88,36.68,0
070011690,305526,48.53,47.77,0
070011710,307582,57.98,56.07,0
070011720,309055,70.55,69.53,0
070011730,310820,62.03,58.85,0
070011750,307584,51.29,49.58,0
070011760,309276,54.28,52.17,0
070011770,321059,73.98,71.26,0
070011780,316728,49.82,48.68,0
070011790,321061,64.13,62.21,0
070011800,322704,123.7,111.94,0
070011820,331677,307.38,307.4,0
070011830,331679,306.38,306.4,0
070011840,323124,105.87,92.98,0
070011850,337165,56.36,54.1,0
070011860,342068,75.48,72.29,0
070011880,347893,73.73,72.87,0
070011900,347914,49.42,48.4,0
070011920,367305,e,e,1
070011940,351251,289.28,289.3,0
070011950,351260,301.28,301.3,0
070012000,352393,45.28,42.67,0
070012010,352966,40.98,37.41,0
070012030,351136,48.86,43.71,0
070012040,353140,80.58,78.1,0
070012050,351019,80.67,76.12,0
070012060,352791,60.23,52.15,0
070012070,350573,63.68,62.08,0
070012080,360976,79.83,77.53,0
070012090,353136,87.78,84.71,0
070012100,352311,77.98,76.85,0
070012110,357482,82.28,77.17,0
070012120,353138,82.83,79.25,0
070012130,352527,84.38,82.09,0
070012140,354534,65.31,64.14,0
070012150,353141,88.56,83.99,0
070012160,355821,88.68,85.25,0
070012170,355648,85.95,82.35,0
070012180,368576,289.28,289.3,0
070012230,355800,76.25,64.9,0
070012260,173185,39.95,35.12,0
070012290,384028,98.91,97.55,0
070012310,383091,85.73,82.78,0
070012380,369597,29.8,28.63,0
070012390,382500,109.19,105.89,0
070012400,390608,110.98,108.94,0
070012410,372662,135.48,130.61,0
070012420,386934,129.88,127.68,0
070090332,335643,-0.98,50,1
070090364,385296,-0.98,61.4,1
070090366,371378,-0.98,0,1
070090367,385298,-0.98,0,1
074002100,35428,172.3,146.75,0
074002110,35430,41.43,41.45,0
074002120,35431,51.11,45.83,0
074002130,35432,55.27,55.29,0
074002140,35433,67.04,67.06,0
074002150,35434,74.32,74.34,0
074002170,35437,147.12,143.6,0
074002190,35439,90.28,78.82,0
074002210,35442,96.61,84.39,0
074002240,35443,44.29,41.6,0
074002250,35444,49.47,44.32,0
074002260,35445,51.18,50.18,0
074002270,35446,64.28,63.31,0
074002280,35447,70.98,70,0
074002290,37561,78.41,75.41,0
074002300,35448,56.09,51.21,0
074002780,37455,16.64,16.66,0
074002800,37460,18.83,17.37,0
074002810,37461,16.53,16.55,0
074002830,37463,18.83,15.35,0
074002850,37465,48.76,48.78,0
074002890,37456,19.26,17.38,0
074002900,37457,22.78,22.8,0
074002910,37458,25.73,25.75,0
074002980,37472,27,25.09,0
074002990,37473,28.68,28.3,0
074003020,37474,32.82,32.84,0
074003040,37479,35.85,35.4,0
074003080,37484,48.48,48.5,0
074003100,37492,41.98,40.4,0
074003180,37476,33.11,33.13,0
074003200,37475,34.28,34.3,0
074003320,35568,62.62,60.52,0
074003380,35569,86.15,80,0
074003440,35570,115.27,112.02,0
074003720,55361,387.68,361.53,0
074003800,35596,779.02,779,0
074003810,37420,12.92,11.9,0
074003820,37422,18.35,12.25,0
074003830,37424,19.72,13.9,0
074003840,37430,17.36,15.8,0
074003850,37433,19.61,14.95,0
